asset,exchange,published_at,source,headline,text,url
TCS,NSE,2026-07-05 13:00:00+00:00,gdelt:dailyexcelsior.com,"Mcap of 6 of top - 10 most valued firms surges  Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",,https://www.dailyexcelsior.com/mcap-of-6-of-top-10-most-valued-firms-surges-rs-1-lakh-cr-airtel-bajaj-fin-top-winners/
TCS,NSE,2026-07-05 14:00:00+00:00,gdelt:hindi.business-standard.com,"Market Outlook : इस हफ्ते शेयर बाजार में क्या रहेगा ट्रिगर ? TCS रिजल्ट , क्रूड ऑयल और ग्लोबल संकेत अहम - market outlook stock markets to track crude prices global trends tcs earnings this week",,https://hindi.business-standard.com/markets/share-market/market-outlook-stock-markets-to-track-crude-prices-global-trends-tcs-earnings-this-week-id-534842
TCS,NSE,2026-07-05 17:30:00+00:00,gdelt:businessworld.in,"Top 10 Firms Add Rs 1 Lakh Cr In Market Value As Bharti Airtel , Bajaj Finance Lead Gains",,https://www.businessworld.in/article/top-10-firms-add-rs-1-lakh-cr-in-market-value-as-bharti-airtel-bajaj-finance-lead-gains-613350
TCS,NSE,2026-07-05 18:15:00+00:00,gdelt:chinatechnews.com,"Dalal Street Week Ahead : TCS Q1 earnings , FOMC minutes , oil prices , monsoon progress among 10 key factors to watch",,https://www.chinatechnews.com/2026/07/05/124957-dalal-street-week-ahead-tcs-q1-earnings-fomc-minutes-oil-prices-monsoon-progress-among-10-key-factors-to-watch
TCS,NSE,2026-07-06 03:00:00+00:00,gdelt:economictimes.indiatimes.com,"Navi eyes Rs 3 , 000 - crore IPO ; inside IT CEO pay",,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/navi-eyes-rs-3000-crore-ipo-inside-it-ceos-pay/articleshow/132205281.cms
TCS,NSE,2026-07-06 03:00:00+00:00,gdelt:investinglive.com,Indian equities emerge as AI - hedge haven as global tech rally wobbles,,https://investinglive.com/stock-market-update/indian-equities-emerge-as-ai-hedge-haven-as-global-tech-rally-wobbles-20260705/
TCS,NSE,2026-07-06 03:00:00+00:00,gdelt:economictimes.indiatimes.com,"IT corner offices land massive hikes , cubicles get single digits",,https://economictimes.indiatimes.com/tech/information-tech/it-corner-offices-land-massive-hikes-cubicles-get-single-digits/articleshow/132200614.cms
TCS,NSE,2026-07-06 03:00:00+00:00,gdelt:timesofindia.indiatimes.com,"Stock market live updates today : Will Sensex , Nifty extend last week rally ? All eyes on earnings , crude oil , Fed minutes and more",,https://timesofindia.indiatimes.com/business/india-business/sensex-stock-market-today-06-july-2026-live-updates-nse-bse-gift-nifty-50-top-gainers-losers-mcx-stocks-in-focus-market-news/liveblog/132205311.cms
TCS,NSE,2026-07-06 10:45:00+00:00,gdelt:thehindubusinessline.com,"Sensex touches 78 , 370 , Nifty tops 24 , 450 as bank stocks , lower crude lift markets",,https://www.thehindubusinessline.com/markets/sensex-touches-78350-nifty-tops-24440-as-bank-stocks-lower-crude-lift-markets/article71188323.ece
TCS,NSE,2026-07-06 11:00:00+00:00,gdelt:orissapost.com,"Markets surge to 4th day led by bank stocks , lower oil prices",,https://www.orissapost.com/markets-surge-to-4th-day-led-by-bank-stocks-lower-oil-prices/
TCS,NSE,2026-07-06 11:00:11+00:00,marketaux:rediff.com,"Bank Stocks and Lower Oil Prices Fuel Sensex, Nifty Rally","Indian benchmark indices Sensex and Nifty extended their winning streak to a fourth consecutive day, driven by strong buying in blue-chip bank stocks and a decline in global crude oil prices. Fresh foreign fund inflows also contributed to the optimistic sentiment in the domestic equity market.

Indian benchmark indices Sensex and Nifty extended their winning streak for the fourth consecutive day, propelled by robust buying in bank stocks and favourable...",https://www.rediff.com/business/report/sensex-nifty-surge-for-4th-day-bank-stocks-lower-crude-prices-drive-indian-market-rally/20260706.htm
TCS,NSE,2026-07-06 11:15:00+00:00,gdelt:businesstoday.in,"TCS Q1 results , dividend announcement : Key dates , earnings preview , 5 things to watch",,https://www.businesstoday.in/markets/stocks/story/tcs-q1-results-dividend-announcement-key-dates-earnings-preview-5-things-to-watch-541210-2026-07-06
TCS,NSE,2026-07-06 13:15:00+00:00,gdelt:thehindubusinessline.com,"Market Today : Sensex jumps 521 pts , Nifty crosses 24 , 400 on banking , realty gains",,https://www.thehindubusinessline.com/markets/sensex-jumps-521-points-nifty-closes-above-24400-on-banking-realty-gains/article71188985.ece
TCS,NSE,2026-07-06 13:15:00+00:00,gdelt:thehindubusinessline.com,Indian IT firms face weak Q1 as AI pressure and slow client spending hit growth,,https://www.thehindubusinessline.com/markets/stock-markets/indian-it-earnings-preview-ai-weak-demand-and-geopolitics-cloud-outlook/article71188797.ece
TCS,NSE,2026-07-06 16:30:00+00:00,gdelt:tribuneindia.com,"Stock markets rise for 4th day , close at over 2 - month high on gains in bank , oil shares",,https://www.tribuneindia.com/news/business/stock-markets-rise-for-4th-day-close-at-over-2-month-high-on-gains-in-bank-oil-shares/
TCS,NSE,2026-07-06 21:45:00+00:00,gdelt:organiser.org,Nida Khan gets bail in Nashik TCS Corporate Jihad Case,,https://organiser.org/2026/07/06/368676/bharat/nashik-tcs-corporate-jihad-case-court-grants-bail-to-nida-khan-in-conversion-and-sexual-harassment-case/
TCS,NSE,2026-07-07 04:45:00+00:00,gdelt:dailypioneer.com,Sensex Rises 521 Points to Two - Month High as Bank and Oil Stocks Rally,,https://dailypioneer.com/news/markets-surge-on-4th-day-led-by-bank-stocks
TCS,NSE,2026-07-07 05:15:00+00:00,gdelt:livehindustan.com,"TCS धर्मांतरण कांड : निदा खान को मिली जमानत , पीड़िता से संबंध बनाने वाले दानिश शेख का क्या हुआ ?",,https://www.livehindustan.com/national/nashik-tcs-sexual-harassment-case-nida-khan-gets-bail-danish-sheikh-plea-rejected-sit-probe-201783397027710.html
TCS,NSE,2026-07-07 05:28:45+00:00,marketaux:rediff.com,"Stock markets today: Sensex, Nifty climb as foreign funds return, crude oil stabilises","Indian benchmark indices Sensex and Nifty advanced in early trade, driven by renewed foreign fund inflows and a significant drop in crude oil prices to pre-war levels, signalling an uptrend in the market. Track Sensex, Nifty on July 7, 2026.

Indian stock markets, including the Sensex and Nifty, are experiencing an uptrend driven by a resurgence in foreign fund inflows and the stabilisation of crude ...",https://www.rediff.com/business/report/indian-stock-markets-gain-on-july-7-foreign-inflows--stable-crude-drive-sensex-nifty-up/20260707.htm
TCS,NSE,2026-07-07 05:30:00+00:00,gdelt:channellife.co.nz,Tait Systems NZ appoints Steve Bush as chief executive,,https://channellife.co.nz/story/tait-systems-nz-appoints-steve-bush-as-chief-executive
TCS,NSE,2026-07-07 05:30:00+00:00,gdelt:freepressjournal.in,"Sensex , Nifty Rise In Early Trade As FIIs Turn Buyers , Crude Eases",,https://www.freepressjournal.in/business/sensex-nifty-rise-in-early-trade-as-fiis-turn-buyers-crude-eases
TCS,NSE,2026-07-07 06:30:00+00:00,gdelt:thehindu.com,Stock markets climb in early trade on foreign fund inflows,,https://www.thehindu.com/business/markets/stock-markets-climb-in-early-trade-on-foreign-fund-inflows/article71192345.ece
TCS,NSE,2026-07-07 08:00:00+00:00,gdelt:hindi.business-standard.com,"TCS Q1 Results : आज आएंगे टीसीएस के नतीजे , डिविडेंड का भी हो सकता है ऐलान ; जानिए क्या हैं ब्रोकरेज की उम्मीदें - tcs q1 results today dividend announcement likely what brokerages expect",,https://hindi.business-standard.com/markets/tcs-q1-results-today-dividend-announcement-likely-what-brokerages-expect-id-535238/
TCS,NSE,2026-07-07 09:30:00+00:00,gdelt:thehindubusinessline.com,"Sensex , Nifty hit 11 - week highs as IT rally offsets broader market weakness , Infosys , TCS , HCL Tech , Tech Mahindra , Titan lead gainers , Trent slumps",,https://www.thehindubusinessline.com/markets/sensex-nifty-hit-11-week-highs-as-it-rally-offsets-broader-market-weakness-infosys-tcs-hcl-tech-tech-mahindra-titan-lead-gainers-trent-slumps/article71192596.ece
TCS,NSE,2026-07-07 10:00:00+00:00,gdelt:dainiktribuneonline.com,"Stock Market Today : सेंसेक्स - निफ्टी में तेजी के साथ कारोबार शुरू , रुपया 15 पैसे चढ़कर 95 . 28 प्रति डॉलर पर",,https://www.dainiktribuneonline.com/news/business/stock-market-today-sensex-nifty-trades-higher-rupee-rises-15-paise-to-95-28-per-dollar/
TCS,NSE,2026-07-07 10:58:04+00:00,marketaux:rediff.com,"Profit Booking Drags Sensex, Nifty Lower After Four-Day Rally","Indian benchmark indices, Sensex and Nifty, closed lower due to profit-taking after a four-day rally, influenced by weakness in Asian markets, with Trent shares tumbling over 12 per cent.

Indian stock markets, including the Sensex and Nifty, experienced a downturn today, snapping a four-day rally as investors engaged in profit-taking amidst broad...",https://www.rediff.com/business/report/indian-stock-markets-decline-sensex-nifty-fall-on-profit-booking-global-weakness/20260707.htm
TCS,NSE,2026-07-07 12:15:00+00:00,gdelt:deccanchronicle.com,"Sensex , Nifty End Lower as Profit Booking Snaps Four - Day Rally",,https://www.deccanchronicle.com/nation/sensex-nifty-end-lower-as-profit-booking-snaps-four-day-rally-1969064
TCS,NSE,2026-07-07 13:30:00+00:00,gdelt:prokerala.com,OTT series  The Tata to chart trajectory of one of India oldest business clans,,https://www.prokerala.com/news/articles/a1784960.html
TCS,NSE,2026-07-07 13:30:00+00:00,gdelt:prokerala.com,OTT series  The Tata to chart trajectory of India most influential business clan,,https://www.prokerala.com/news/articles/a1784947.html
TCS,NSE,2026-07-07 13:45:00+00:00,gdelt:aninews.in,"After  Made in India : A Titan Story , makers reunite for new series  The Tatas",,https://aninews.in/news/entertainment/bollywood/after-made-in-india-a-titan-story-makers-reunite-for-new-series-the-tatas20260707183606/
TCS,NSE,2026-07-07 22:00:00+00:00,gdelt:cinaradio.com,"After Made In India : A Titan Story , T - Series announces multi - season series on the Tata family ; details inside !",,https://www.cinaradio.com/2026/07/07/after-made-in-india-a-titan-story-t-series-announces-multi-season-series-on-the-tata-family-details-inside/
TCS,NSE,2026-07-08 02:30:00+00:00,gdelt:livemint.com,Raja Venkatraman recommends three stocks for 8 July,,https://www.livemint.com/market/stock-market-news/raja-venkatraman-recommends-three-stocks-for-8-july-11783438670505.html
TCS,NSE,2026-07-08 02:45:00+00:00,gdelt:dailypioneer.com,"Sensex , Nifty Snap Four - Day Rally on Profit Booking ; IT Stocks Limit Losses",,https://dailypioneer.com/news/stock-markets-snap-4day-rally-amid-profit-booking-trent-tumbles-over-12
TCS,NSE,2026-07-08 03:45:00+00:00,gdelt:businessworld.in,"Sensex , Nifty Set For Weak Start As US - Iran Tensions Lift Oil Prices",,https://www.businessworld.in/article/sensex-nifty-set-for-weak-start-as-us-iran-tensions-lift-oil-prices-613733
TCS,NSE,2026-07-08 03:45:00+00:00,gdelt:timesofindia.indiatimes.com,"Top stocks to buy today : Stock recommendations for July 8 , 2026 - check list",,https://timesofindia.indiatimes.com/business/india-business/top-stock-recommendations-for-july-08-2026-hero-motocorp-tata-steel-nippon-india-etf-nifty-it-itbees-best-stocks-to-buy-today/articleshow/132242782.cms
TCS,NSE,2026-07-08 04:15:00+00:00,gdelt:businesstoday.in,"TCS dividend announcement , record date , Q1 payout history and results preview",,https://www.businesstoday.in/markets/stocks/story/tcs-dividend-announcement-record-date-q1-payout-history-and-results-preview-541609-2026-07-08
TCS,NSE,2026-07-08 06:15:00+00:00,gdelt:thehindubusinessline.com,TCS Q1 preview : Brokerages estimate sharp dip in margins due to wage hikes and flattish revenue,,https://www.thehindubusinessline.com/info-tech/tcs-q1-preview-brokerages-estimate-sharp-dip-in-margins-due-to-wage-hikes-and-flattish-revenue/article71196604.ece
TCS,NSE,2026-07-08 09:15:00+00:00,gdelt:livemint.com,"TCS Q1 Results on July 9 : AI Strategy , Dividend , Margins Key things to watch from IT major earnings",,https://www.livemint.com/market/stock-market-news/tcs-q1-results-on-july-9-ai-strategy-dividend-margins-key-things-to-watch-from-it-majors-earnings-11783494698992.html
TCS,NSE,2026-07-08 15:15:00+00:00,gdelt:indiaeducationdiary.in,IMI Appoints Prof . Amit Sareen as Director of IMI Bhubaneswar - India Education | Latest Education News | Global Educational News,,https://indiaeducationdiary.in/imi-appoints-prof-amit-sareen-as-director-of-imi-bhubaneswar/
TCS,NSE,2026-07-08 17:00:00+00:00,gdelt:webwire.com,IBM and Red Hat Expand Lightwell with New Offerings to Build the Trust Infrastructure for AI - Era Open Source,,https://www.webwire.com/ViewPressRel.asp?aId=357343
TCS,NSE,2026-07-08 18:15:00+00:00,gdelt:orissadiary.com,IMI Appoints Prof . Amit Sareen as Director of IMI Bhubaneswar,,https://orissadiary.com/imi-appoints-prof-amit-sareen-as-director-of-imi-bhubaneswar/
TCS,NSE,2026-07-09 00:15:00+00:00,gdelt:cambodiantimes.com,"Tripura gears up for  Destination Tripura : Business Conclave 2026  with Rs 70 , 000 cr investment pipeline",,http://www.cambodiantimes.com/news/279175614/tripura-gears-up-for-destination-tripura-business-conclave-2026-with-rs-70000-cr-investment-pipeline
TCS,NSE,2026-07-13 05:00:00+00:00,gdelt:newkerala.com,"Sensex Falls 670 Points on US - Iran Tensions , Oil Surge",,https://www.newkerala.com/news/a/sensex-falls-670-points-nifty-slips-as-us-iran-774.htm
TCS,NSE,2026-07-13 05:00:00+00:00,gdelt:moneycontrol.com,"Sensex rises 400 pts from day low , Nifty above 24 , 100 : 3 key reasons behind market paring losses",,https://www.moneycontrol.com/news/business/markets/sensex-recovers-350-pts-from-day-s-low-nifty-near-24-100-3-key-reasons-behind-market-paring-losses-13972275.html
TCS,NSE,2026-07-13 05:30:00+00:00,gdelt:thehindu.com,"Stock markets slump in early trade on rising tensions in West Asia , higher oil prices",,https://www.thehindu.com/business/markets/stock-markets-slump-in-early-trade-on-rising-tensions-in-west-asia-higher-oil-prices/article71215978.ece
TCS,NSE,2026-07-13 06:00:00+00:00,gdelt:deccanchronicle.com,"Sensex , Nifty Tumble in Early Trade on West Asia Tensions",,https://www.deccanchronicle.com/nation/sensex-nifty-tumble-in-early-trade-on-west-asia-tensions-1970476
TCS,NSE,2026-07-13 06:15:00+00:00,gdelt:economictimes.indiatimes.com,"Strong Order Book , Mega Deals Fuel TCS Optimism",,https://economictimes.indiatimes.com/epaper/delhicapital/2026/jul/13/et-front/strong-order-book-mega-deals-fuel-tcs-optimism/articleshow/132353169.cms
TCS,NSE,2026-07-13 06:15:00+00:00,gdelt:hindi.business-standard.com,"AI Agent बढ़ेंगे , लेकिन खर्च कैसे घटेगा ? TCS CEO ने बताया पूरा प्लान - tcs says rising ai token costs are a major concern for clients",,https://hindi.business-standard.com/other-news/tcs-says-rising-ai-token-costs-are-a-major-concern-for-clients-id-536470
TCS,NSE,2026-07-13 07:00:00+00:00,gdelt:businesstoday.in,"TCS plans up to 8 , 900 AI jobs as it explores AI acquisitions ; All details",,https://www.businesstoday.in/technology/news/story/tcs-plans-up-to-8900-ai-jobs-as-it-explores-ai-acquisitions-all-details-542504-2026-07-13
TCS,NSE,2026-07-13 07:00:00+00:00,gdelt:businesstoday.in,"TCS announces major leadership rejig across BFSI , cyber security and global markets",,https://www.businesstoday.in/technology/news/story/tcs-announces-major-leadership-rejig-across-bfsi-cyber-security-and-global-markets-542463-2026-07-13
